Unnamed: 0,Airline Name,Overall_Rating,Review_Title,Review
6879,china airlines,8,very comfortable product,taipei to vancouver very comfortable product seat and food excellent especially for a long total journey after transit in tpe service attentive but not over the top drinks a little limited but pleasant enough inflight wifi fast and tpe lounge generally comfortable too although did start to get a bit crowded
10341,germania airline,6,no agreement with eurowings,sharm el sheikh to dusseldorf when i got to the airport i found out that my flight was delayed by 50 minutes i had asked the ground staff to please check my luggage through to hamburg as i had a connecting flight with eurowings from dusseldorf the agent informed me that he could easily check me through but he would need the permission from germania he wrote an email to them and so i had to wait about 45 minutes until he had shown me their response the response stated that they had no agreement with eurowings and that i would need to pick up my luggage and check it in with them again as the flight was already delayed by 50 minutes i would miss my connecting flight in dusseldorf to hamburg when i had arrived in dusseldorf i had found out that my luggage was not carried on my flight lucky me my connecting flight was cancelled theoretically the ground service does not even deserve a one star rating the crew on the other side was very friendly and provided great service seat on the aircraft was very comfortable and i had enough space for my legs as well
21568,uzbekistan airways,5,dont expect much,new york to tashkent uzbekistan airways offers direct flights from jfk the fleet has some relatively new boeing 787 but dont expect much beyond knowing youll get there relatively quickly theres no online checkin on the website so arrive at least 3 hours early for international flights and expect to queue food is ok coming from nyc very mediocre coming from tashkent lots of screaming kids running laps in the aisles so bring earplugs or music entertainment system has lots of russianuzbek movies but the worst dubbing ive ever encountered rather than removing the russian soundtrack they simply put the english translation over it so that both play simultaneously the english translation is just that one guy reading all the male character parts with a russian accent and a woman doing all the female parts
18443,sky express airlines,1,will never use it again,santorini to athens my mom and i had a flight booked for 315pm we had a second flight leaving athens at 645pm the sky express flight was delayed more than 4 hours in santorni because of the day befores wind storm they did not tell us in enough time to get to athens via ferry or another airline they barely gave any information there were tons of other flights going out and my mom and i could have booked another but they kept saying we were leaving then by the time we left with no food my mom boarded with some chips the flight attendant said she had to put them away and she said she hadnt eaten in more than four hours the flight attendant snapped back and said she hadnt eaten in 5 hours she was extremely rude to my mom and this was on mothers day we missed out flight in athens and had to pay for a whole new flight no help was given and no money back our new flight was leaving the next day so we had to pay for an overnight in a hotel the taxi there and back to the airport and we didnt get our money back from the hotel in bucharest this airline cost us over 500 and no apology was given we will never use it again
19733,tam airlines,5,tam airlines customer review,someone had mention in reviews that it was too cold during the flight well it should be an advantage our flight from london to sao paulo was a nightmare due to lack of air conditioning on i prefer to wrap in blankets and extra clothes rather than not having any air at all we asked staff several times to turn it on but nothing happened staff were very friendly though good entertainment panel
10764,gulf air,7,price was ridiculously cheap,london to bangkok via bahrain price was ridiculously cheap booked a week prior to departure free seat selection 24 hours prior to departure aircraft nearly new boeing 787900 with decent seat pitch and immaculately clean poor seat width as with all 9 abreast carriersso vacant adjacent seat welcome ife reasonable choice but could be expanded nice too that no ife boxes under seat limiting leg room as with some carriers service nice to have an amenity kit on night flights but dental kit inside would be good food nothing to rave about but appropriate for times and flight length cabin staff were not overly warm or welcoming but did what they had to do bahrain airport shambles and useless would choose again for the right price
1371,air china,5,cabin looking quite dirty,a long flight 10h cabin luggage allowance is very low 5kg the boarding process went well in milan the aircraft itself is average no signs of modernity cabin looking quite dirty small pitch in economy seats although it is said to exist wifi was never available very little variety of movies or series to watch the catering is of basic quality and the crew is not particularly nice flight was in time
16063,phuket air,5,phuket air customer review,pleased with our experience on phuket air flight out was a little dissapointing as they were old seats with little recline but we were the only two in business class so were treated like royalty the best staff i have encountered return was different much improved seating with cradle style resulting in a good nights sleep but the food wasnt quite as good i would fly phuket air business class again such a good deal
4598,asiana airlines,9,incredibly kind and helpful,bangkok to los angeles via seoul on asiana first time with this airline my family and i were all very pleasantly surprised to the level of service food quality attention to details such as tooth brush and personal kit even in economy the flight attendant were all incredibly kind and helpful unlimited drinks and the food was delicious my original business class ac flight was cancelled due to covid i had not flown in economy overseas in over a decade and was very apprehensive with the long distance not that i would fly economy again but if i had to asiana would be my first choice thank you for making this trip more pleasant
16103,play,2,passive aggressive and sarcastic,bought 2 tickets one person couldnt make it so i changed the name of the passenger for 190 the second passenger couldnt make it for the same ticket so the ticket was cancelled play kept the ticket fare for the cancelled ticket however refused to refund the name change fee for a ticket nobody used when complained they stated this is their terms and conditions refused to give rationale for their costs and the person dealing with it was passive aggressive and sarcastic when you insure your tickets read the small print there arent many circumstances when youll get your money back
8047,delta air lines,5,strictly chaotic once we got to atlanta,we arrived in atlanta from london with almost 3 hours to wait the flight was to leave at 615 in the evening but around 530 we were told that there was a weather problem and would be delayed until 7 oclock at about 655 they change the delayed time to 720 and the plane started to load and was completed by about 730 or 735 and we left the gate headed to the runway while on the runway we got ready to takeoff but then the engines were cut back and we returned to the gate they said that the weather had closed and they couldnt takeoff they also said that they had been notified that the pilots time has run out and that they would have to have new pilots so we sat on the plane for about an hour and a half until the new pilot got there they said they were having problems getting clearance to leave the gate but by the time they did surprise the attendant time had run out and now we had to wait another hour while they found new staff we finally left at about 1030 getting us home at about 1210 where we shouldve been home a little after eight i dont understand how they couldnt see the time running out coming for both the pilot and the crew well before it was the time to leave it just seems like poor management i could understand the weather problem but the pilots time running out within minutes of taking off doesnt seem to make much sense and then the attendance time runs out like nobody knew that was coming very very unhappy with that situation the flight going over to ireland and the flight back from london to atlanta was fine but strictly chaotic once we got to atlanta
18690,south african airways,3,not a pleasant experience,johannesburg to hong kong i am not having a pleasant experience due to this flight sa286 boarding was on time but then with all passengers on board flight was delayed by almost an hour with sketchy explanations from the cabin crew to start eventually after simmering in the plane for too long the pilot tells us that the reason why we havent taken off is because it is too hot needs to be 27 to fly and it was still 28 if it was too hot then i feel it is inhumane to load us in and make us wait in the sweltering plane for an hour before taking us on our 12 hour flight surely they could have explained that upfront and adjusted the boarding time accordingly then the inflight entertainment system was faulty but luckily after 2 restarts equating to over another hour it worked alright again for the rest of the trip there is no cellphone charging for economy class i thought that was standard these days particularly if there was going to be the threat of no inflight entertainment in the morning one toilet sink was overflowing approaching hong kong they had to apologise for the lack of arrival cards for passengers due to the delay i have missed my connecting flight which was supposed to be at 2pm and can only go at 545pm now
11832,japan airlines,1,all my expectations were overly met,this review is based on my own flying experience i have never travelled internationally japan airlines 7878 dreamliner flight number 746 was the first international flight i had this airline as a whole is superb i almost forgot that we are flying thousands of feet above air because of the warm welcome and support by japan airlines 746 cabin crew on board we are in a pandemic but even though the cabin crew were covered with face masks it didnt hinder them in showcasing the real smiles of how we are welcomed and accommodated on board i worked in customer service for over a decade now and this jal cabin crew delivered an exceptional support and service thank you jal flight 746 for your best among the rest support and service dont worry about your ticket i had the lowest economy ticket but as a customer all my expectations were overly met
16300,porter airlines,3,do not communicate delays,toronto to newark if you want to depart at 6 get a ticket for 4 it is not only impossible for this airline to leave on time they do not communicate delays of course no one expects much from airlines but the level of sheer disrespect to customers by porter is out of control if youre returning to toronto in the evening that delay might cause you to be rerouted with no compensation horrible customer service avoid if possibleit is surely a first world complaint but few things cause me as much annoyance as porter airlines
422,aerolineas argentinas,1,more than 8 hours waiting,horrible service flight from buenos aires to rio de janeiro supposed to depart at 1820 on the 31st may 2019 and it was delayed to 215am the next morning more than 8 hours waiting and no one knows anything gave us a voucher to eat in a poor place called la churrasquita should give a voucher that we choose where we eat and a place to stay and sleep
19662,tam airlines,5,just hope things improve,london to sao paulo with tam airlines left london on time cabin staff very helpful and plane clean and comfortable food served for dinner and breakfast ok although only 1 alcoholic drink offered with dinner vod worked with latest films and water offered during the night arrived on time at sao paulo and then disaster struck eventually informed after 1 hour wait that onward flight to santiago would not be departing at 730am but 10pm after walking around the airport and queueing for 2 hours and retrieving luggage we were eventually given vouchers for a taxi to dump of a hotel on the outskirts of soa paulo stuck there all day no leisure facilities industrial buildings surrounding the hotel and having to arrange hotel shuttle bus back to airport have several more flights booked with tam airlines on package holiday to south america so just hope things improve
3649,aircalin,9,aircalin customer review,we travelled to noumea on this airlinecode share with qantas on the outgoing leg and aircailin on the return leg the outgoing trip with qantas was so substandard with qantas there was no entertainment we could see only two screens out of 5 visible in our section of the cabin and the meal served was inedible however to my surprise the service was fantastic the food was not only edible but enjoyable the service was swift polite and plentifulthe brandy at the end of the meal was a lovely touch individual screen for movies was also much appreciated i would have no hesitation in flying this airline again or recommending it to friends
5781,blue panorama airlines,2,fly a different airline,rome to tirana worst airline i have known checked in and when time to board came nothing happened flight got delayed by 6 hours and then 6 hours later boarding got delayed again everything is bad about this airline do yourselves a favour and fly a different airline even if its a bit more expensive
7626,corsair,9,corsair customer review,first time on this airline was quite hesitant at first but price was too good to let go flew from montreal to paris and back on 747 checked in luggage and had a carry on on the way to paris sat on upper deck on the way back lower deck far back on an aisle seat both flights on time paris flight was actually early no trouble with luggage food was decent with excellent staff overall very nice experience would definitely recommend
10374,germanwings,9,impressed with germanwings,very impressed with germanwings the flight was punctual crew was professional and polite i traveled smart economy boarding was quick and efficient the aircraft was clean the lavs were spotless there was good legroom and we were given a choice of beverages and substantial snack the arrival was ontime and luggage was delivered promptly
2470,air namibia,6,air namibia customer review,i had booked a return trip from lgw to whk about 2 weeks before my scheduled departure from gatwick i stumbled across information by chance on the internet that air namibia had axed all its flights from gatwick they never informed me of it at all later i found out it was because i had booked directly with the airline on its website rather than with a travel agent people who booked directly with the airline received no information apparently so i phoned their representatives who were still active in london the agent who took my call was very helpful though she rescheduled my flight without issues with ba via frankfurt she had also assured me that i could check my bags straight through from heathrow to windhoek of course this ended up not being the case the lady at the ba counter at heathrow knew of no such cooperation with air namibia she said i had to recheck the bags in at frankfurt i didnt mind though otherwise my flights were on time and i got to windhoek without any other hassle the return journey was flawless bags checked through all the way to heathrow from windhoek via frankfurt i would fly them again
1043,air berlin,3,checkin staff unfriendly and impatient,tel aviv to berlin with air berlin so everything starts in the airport we arrived at the airport 3 hours before the flight the checkin staff were really unfriendly and impatient told us that the flight was full and we cant move for another seats we sat near the toilet but when we arrived at the airplane we saw a lot of free seats after the takeoff we were expecting for a little snack or a sandwich but we didnt get anything the whole flight its unbelievable because we paid 800 per ticket i dont know whats the problem with air berlin because its not the first time i am flying with them at the past they were an excellent airline not recommended
16857,royal air maroc,6,seats in business class are the best,the flight was a red eye which are always stressful on passengers and crew the seats on the ram 787 in business class are the best i have experienced i am 192 cm and can lie easily flat the cabin crew were below average catering was disappointing though the portions were generous but never reflective to the rich moroccan heritage except for the moroccan tea ife was awful with a very poor selection of movies tv and games
5838,bmi regional,9,a most efficient service,stansted to derry this is a most efficient service with every aspect of it being handled professionally i love being able to check a large bag in and not having staff say that it is too big too heavy etc the air stewardess on my flight was so accommodating to people who had difficulties with managing the steps and overall had a lovely disposition the planes are never overcrowded on this derry route which makes for a pleasant and comfortable flight
667,aigle azur,7,aigle azur customer review,paris orly to lisbon new airline for me seat and leg room average but if your traveling with baggage the 20kg baggage allowances included in the fare makes aigle azur worth considering cabin crew did a quick run through the cabin with a paid drinks cart then duty free cart and promptly disappeared behind the curtain for the rest of the flight the airline appears to be unsure of its identity although they provide a baggage allowance they are not a full service airline as this flight was over a meal time dinner no food or snack service provided but not a loco as no food was available for purchase either so we went hungry
13279,lan airlines,6,it was disappointing,santiago to sydney via auckland with latam airlines for now the largest airline in south america lan merged with tam to form latam it was disappointing from perspectives of cabin crew service attitude crew presence meal service and choice of liquors on particularly the longest leg 13 hrs sclakl aklsyd leg was slightly better crew the service crew behaviour was cold the cabin staff disappeared in the pantry for almost 20 minutes there was no premeal drinks service unless requested although biz class was only 70 full they seemed peeved by anyone ordering the standard full meal and breakfast vs an express option the main of veal and semolina arrived cold only a choice of one of each of whiskey rum vodka but the choice of argentinian or chilean wine was better noteworthy that it is one of the airlines longest routes on a b787 twinengine over the south pacific
8074,dragonair,9,smiles from cabin crew,wonderful flight and fantastic cabin crew we had just flown cathay pacific from adelaide to hong kong and then on going to beijing with dragonair brilliant service greeted with smiles from cabin crew very fast and caring about passenger safety comfort and top quality service very good food such as beef or fish or duck and all food presented piping hot and tasty great value in a clean fresh and well looked after aircraft well done dragonair we will fly again with you soon
16741,regional express,5,regional express customer review,sydney to orange return first experience with rex compared to some of the larger domestic and international carriers rex provided excellent service and warm friendly crew on both legs although only a 45 minute flight each way we were still provided with a snack and hot beverage baggage collection at sydney was outstandingly quick wed fly them again the checked baggage limit of 15 kg per person could provide a challenge for some people
17902,shanghai airlines,4,shanghai airlines customer review,gimpo seoul to shanghai return ground staff good flight attendants helpful even receiving a beer prior to takeoff first flight was gimposhanghai uncomfortable takeoff but after that no problems shanghaigimpo return no complaints good staff no entertainment but is a short flight good landing and on time no problems i would recommend this airline from a cost perspective but that would be all the best part was the 757 great aircraft
19340,sunwing airlines,2,this was not the most relaxing start to our vacation,indifferent management sours the experience that old saying about one bad apple spoiling the bushel really applies to sunwing the ground and flight crews were wonderful friendly helpful good sense of humour professionaltop notch the same holds true for the indestination reps and shuttle providers all very pro and we thank you very much the sour taste in my mouth comes from management or lack thereof i purchased my travel package online and paid for it in full at the time of booking 2 days before my departure i logged in to get my edocs and was informed by automated popup message that i had a balance owing on my invoice and that my trip could be cancelled if i didnt settle my account i immediately called sunwing customer service the service rep initially argued with me until i forwarded her my confirmation email from sunwing showing the balance paid in full yes i keep everything it took one hour and fourteen minutes on hold to resolve the discrepancy perhaps they were hoping i would simply give up and pay the difference of 140 this was not the most relaxing start to our vacation once i received written confirmation of the correction i thanked the rep for her help and asked to speak to a manager the manager was on lunch so i asked for a call back 5 hours later i had still not heard back so i emailed the original rep again 2 weeks later i have still heard nothing no explanation for the arbitrary price hike no offer of compensation for my inconvenience no apology for the reps initial antagonistic attitude or for my wasted time on hold while they corrected their own error nothing i promise to update this review if i ever hear back from sunwing i dont really expect to what a sad excuse for service
18263,singapore airlines,1,very friendly and attentive,the crew members were very friendly and attentive especially when my friend felt uncomfortable and vomited they provided considerate care which i am very appreciated
8424,edelweiss air,9,edelweiss air customer review,cphzrhpmizrh in c class very impressed with edelweiss in general nice clean aircraft and lovely and attentive crews from pmi we were lucky than edelweiss changed the aircraft to their brand new a330300 long haul aircraft i guess to familiarise crew with the new aircraft food was nice and well presented on all trips and all flights on time
9059,eurowings,7,isnt really a business class,checked in on eurowings app but had to go at check in desk as i had some questions regarding lounge priority lane etc the person at the business class counter was not aware of anything basically denied me lounge access eventually indicating me the wrong lounge and priority lane at the end i could enjoy the priority lane and had no problems getting into the right lounge by simply asking people working at the airport onboard incredibly nice flight attendant in the front of the cabin she really made a difference business class with eurowings isnt really a business class except lounge access and priority lanesboarding depending on the airport of departure while flying the perk is basically the seat next to yours is not occupied and you can choose from the onboard sales menu and get the items for free still all is in a paper cup and packed so dont expect a nice presentation on china of what you eat you just havent to pay for it as long you paid your business class fare
8357,edelweiss air,2,food is absolutely awful and totally substandard for business class,apart from the lie flat bed this is basically premium economy the food is absolutely awful and totally substandard for business class this is one of the main reasons i say it is more premium economy the tray is not at all business class small and cramped the plates not at all up to standard my main was a sausage can you believe this the accompaniment of hash browns were soggy because chef in his wisdom had them up against cabbagewhich of course is wet so a main of a sausage wet hash browns and cabbage i didnt eat this mess disgraceful my wifes salmon was swimming in oil and inedible the dessert might have been acceptable but it was tinyhardly a full spoonful the drinks selection is basic a two type wine selection for red and whiteno quality spiritsno dessert wine no cheese board for after the ife is dated with a very small selection the only thing that was good were the cabin crew excellent and i could see they were embarrassed regarding the food no this was beyond disappointing we were totally surprised at their business class we would not fly this airline again
14454,malaysia airlines,7,im a satisfied customer,smooth experience the flight is on time and proper boarding arrangements the meal was good the cabin crew performs at its best but ife need to be improve overall im a satisfied customer for this flight
3104,air zimbabwe,3,air zimbabwe customer review,living and working in south africa i fly home to zimbabwe fairly often and try to be patriotic and use the national airline i have only been delayed once in the past year food is good and service also of acceptable standards ggetting through to the joburg offices is another story altogether overall i think air zim are doing the best they can with the resources at their disposal
5985,breeze airways,2,disorganized terrible customer service,disorganized terrible customer service when something goes wrong i booked two one way flights with this airline since the routes were direct i upgraded to first class the first flight on the way there was a good experience with the exception of an initial delay that was less than 1 hour the seat in first class was comfortable and service on the flight was good things fell apart on the return flight the flight was delayed three times the gate was switched to the other end of the airport on the last delay issues occurred at the airport where the flight was removed from the status board for some reason however the breeze app listed the new gate but upon arrival to the gate there were no agents in uniform and the gate was advertised for a completely different airline after 15 min of searching for either a breeze representative there were none or someone working for the airport the flight was missed once i finally found a breeze representative they offered no realistic solutions the breeze agent claimed to have no responsibility for the monitor at the gate advertising a completely different flight with a different airline i was offered to be booked on a flight several days later to a different destination city that was more than a 6 hour drive from my original booking destination i was forced to book a new one way ticket from the airport costing close to 50000 just to get home breeze has made no offerings and seems to accept zero responsibility i highly encourage you to not book with this airline because if something happens good luck getting to your destination or back home i have always been a huge delta fan and would highly suggest sticking with a larger commercial airline where they value customer service and will take care to get you to your destination
14993,nepal airlines,6,nepal airlines customer review,new plane but limited legroom between seats flight departs right on time for 1hr 30 mins flight refreshing tissues full mealdrinks served quick and with efficiency cabin crew were mostly friendly but the options of meal given was veg or non veg which is not up to the standard of any national flag carrier the least they could do was mention the food being served
11237,iberia express,2,have my hand luggage checked,the worst company ever they forced me to have my hand luggage checked last moment because they lacked of space under the seats and once i arrived to my destination i had to wait at least 70 minutes to the stroller and hope i will get my luggage so i lost my airport bus to my city
16804,rex airlines,1,the best customer service,rex airlines is super warm and friendly felt treated like a vip staff helping you when you arrive at the airport you will be approached by a real human rather than a cold machine in melbourne on the 29 march the staff member was ready to help the best customer service checked my suitcase in for me and told me where to go every step of the way great for a first time traveller with rex very impressed cabin clean tidy and covid safe great experience with rex will travel with them again
1724,air france,7,i would fly air france again,the plane was nice ife was pretty good the main meal was decent but the second meal was a small snack delivered in a small bag the staff in the plane from chicago to paris was not very friendly the staff in the way back from paris to chicago was very kind and helpful big difference lastly my checked bag didnt make it to chicago the staff at chicago didnt really want to help me one spent a few moments trying to register a claim gave up handed me a card with instructions and walked away i tried someone else about 15 minutes later while she was not happy to help she did complete the claim for me which i appreciated the bag was delivered to my door 200 miles from the airport the next day was was great i would fly air france again
9927,flysafair,4,disappointed by the professionalism by the flight attendants,my family and i are absolutely disappointed by the professionalism by the flight attendants we had an issue with another passenger with placing our luggage in the overhead bin and none of the attendants came to assist instead they saw it fit to just stare at us when it was our turn to disembark from the plane the flight attendant skipped our seat and proceeded to allow other passengers to leave the plane i did not appreciate the flight attendants tone when we ordered snacks she was not friendly the service was just appalling and disappointing
15213,norwegian,3,often delayed at least 1h,evening flights between krk and cph are often delayed at least 1h just because the plane did not make it on time from the previous route poor logistics of the company move the landing time of the delayed flights to eg 2 am which causes sleep deprivation of the traveller and greatly increases the cost of the trip as often the only option to get home at this hour is to take a taxi
21576,uzbekistan airways,3,uncomfortable sleepless night flight,we flew to tashkent on 11 october 2016 from london this was a night flight of 75 hours and we wanted to sleep but it was not to be this was an ancient plane whose business class seats reclined only a few degrees it was 2x2 seating did not taste the food as wanted to sleep tablets with pre loaded entertainment was offered i dont understand why such ancient planes are used on such a route they have boeing 787 but these are not thought to be worthy of this route the washrooms were sparsely equipped a very uncomfortable sleepless night flight
10249,garuda indonesia,5,service could have been much better,denpasar to sydney there is a big difference with garuda depending on the configuration of the aircraft unfortunately this flight was the old configuration and was not a true lie flat bed the ife on garuda is never great but this was as poor garuda also seem to struggle in business class when the flight is full i have to say that the service on this flight could have been much better on boarding there was no introduction by the fa we then had to wait for an hour to get a glass of wine off the crew and this was not replenished without asking as it was a late flight there was not dinner service and the breakfast was tasty but service was haphazard overall not the best experience in business class
12133,jet2com,8,very comfortable flight,stansted to antalya very comfortable flight food is very good and cabin crew were very friendly boarding started on time and our flight was on time however for a 34 hour flight there was no entertainment
2279,air mauritius,1,expected better treatment,london to mauritius in july 2017 myself my wife and 2 children aged 1 and 3 travelled to mauritius as a regular kestrel flyer i expected better treatment and better service they are very child unfriendly when we landed one of our luggage was missing this is despite the flight was the flight was delayed by more than one hour we landed on a sunday and had to attend a wedding the same night my wedding clothes and that of my wife were in that luggage i complained to the staff they could not care less and said i was not entitled to anything and was sent away no manager was available and later in turned out that the duty manager on the day was busy attending to the prime ministers wife in the state lounge and could not be bothered about paying passengers i complained to their customer service and the service i received was poor i wrote to the ceo and their chairman no response at all from them when we returned to the uk 2 weeks later two air mauritius staff were travelling they were being given business class treatment when they were travelling in economy in front of paying customers i spoke to the cabin crew about this and they could not care less what they offered me is 5000 travel points 50 euros and to use their lounge when i travel next which is pathetic to what my family went through travelling with them
3600,airbaltic,3,better use ryanair or wizz air,riga to dsseldorf got charged 60 extra because my backpack was a bit too heavy for hand luggage so i had to check it in as a normal bag it costs 60 no debate i will try to prevent flying with airbaltic in the future better use ryanair or wizz air they dont try to charge you 60 extra for backpack that is a bit too heavy
20995,tui airways,1,would happily fly with them again,after stupidly leaving our passports two hours away the tui staff at heraklion airport greece were extremely helpful thanks to them we made it on to the plane only to be greeted by a great duo who brought us lunch on board after hearing about our bad day wonderful experience of tui and would happily fly with them again
16845,rossiya airlines,8,rossiya airlines customer review,londonst petersburgnovosibirsk all flights on time cabin crew friendly and food pretty good and substantial all planes were oldish a319airbus but comfortable and clean i had to collect luggage and re checkin after each flight which was annoying and there was no inflight entertainment but these were really only minor downsides to a trouble free journey
13354,lan airlines,7,lan airlines customer review,fragru and grulhr flight departed on time nowadays there is not much differences between the main airlines and lan offered what is expected in economy class two full meals somewhat more basic than on main european carriers but portions a little larger good ife system and professional service from the staff less personal but on european carriers but nothing to complain about main complain was the hard narrow seats on boeing 777300er as in other carriers using the 3x4x4 option seats are much less comfortable than formerly and make longdistant flights something of a challenge but tam is not alone here
4610,asiana airlines,6,good amount of space,tokyo to seoul comfortable seat and good amount of space however needed to ask for drink before take off and was told that the champagne was frozen so that we could not have any got some eventually korean menu was good quality bimibap but wine selection was atrocious fas seemed to disappear and not very attentive was okay as a short 25 hour flight but expected better
21799,virgin america,3,a disappointing experience,flew virgin america from los angeles to sydney i have to say i was extremely disappointed with the food on both flights especially breakfast and yes i know we only flew economy class but the breakfast focaccia was so tough we would have been better off eating the box it came in the noise the cabin crew made on our flight home made it hard to sleep they werent helping customers they were just sitting talking amongst themselves about what theyd been up to in the last few days our seats were at the back of the plane picked on purpose and never before have i had to ask the staff to please quieten down so we could sleep all in all a disappointing experience
13200,kuwait airways,3,forgot my luggage in kuwait,new york to delhi via kuwait water bottle not provided in the flight so every time you want to drink water you have to call the flight attendant and she will bring a small glass of water for you flight delayed 15 hr and second time it delayed 12 hr they forgot my luggage in kuwait though it had a tag of delhi they are not picking my call vegetarian food is not available you have to give special order for vegetarian food mostly food was halal and pork free too much of crowd if you are travelling in economic class you have to be in a long queue for every checkin boarding blanket will be provided to those who ask for it it was wifi equipped but paid so i dont know how was the speed for entertainment it had decent number of nice movies movies in english islamic hindi but subtitles available only is arabic announcement were mainly in arabic and english
4135,alliance airlines,6,seem to be doing acceptable job,gladstone to brisbane i booked this flight through virgin australia website but later i found out that virgin ceased his service for some cities and gave it over to a new commercial airline called alliance airlines the aircraft was a fokker 70 with old interior look the legroom was very tight the airlines magazine was the only entertainment on board which hadnt been prepared tastefully on the positive side the crew were the most friendly cabin crew ive seen in australian airlines the complimentary snack it was a 730am flight was better than what virgin used to offer however the only drink available was water it is expected for an airline to offer coffee and tea in the morning at least they can sell a few options on board the flight time was shorter than usual as it wasnt a propeller aircraft handling at both airport was done by virgin australia so it wasnt really related to this review generally its good that a new competitor is entering the market as a beginner in this sector they seem to be doing acceptable job but they should improve some issues to become a rival to other airlines in regional australia
16983,royal brunei airlines,5,horrific experience,london to melbourne via brunei horrific experience travelling solo with a 15month old i understand that he does not pay so doesnt automatically get a seat he sat on my lap for the first 15 hours staff offered no support with helping me with bags to entertain him while i needed the toilet etc they didnt provide a meal for him when i asked they told me i should have specially requested one i asked for them to do this for the second leg of the trip they didnt when asked if they could provide some fruit i was told by one staff member we only give it out at snack times to the adult passengers the nappy change table is a weird oval shape and the babies legs hang over setting the sensors for the tap off its hard enough changing in limited space but the nappy change table meant some creative yoga poses the second leg the flight was half empty my child was once again on my lap i asked if i could move to the row in front so he could lay on the spare seat and we could both get some sleep i was told no that those seats you have to pay more for they were identical to the one i was sitting on i asked to speak to someone more senior who then agreed there is no way ill be flying with brunei again for the poor service the airport is horrific nothing to do basically no food to purchase other than chocolate and crisps go with someone else
8835,ethiopian airlines,3,pretty terrible for business class,staff are always nice on ethiopian and definitely the best part of the experience otherwise pretty terrible for business class the seats were old and dirty the entertainment system with limited selection food served to me was almost uniformly bad new business class lounge in addis airport is overcrowded hot and dirty the food is also pretty unappetizing and at breakfast they had no working coffee machine i fly this airline when i have no other choice
7398,condor airlines,2,most uncomfortable ive flown,economy was among the most uncomfortable ive flown in years im only 58 and there was barely enough legroom the temperature of the plane felt like 80 degrees for 11 hours the first meal was plain vegetable pasta and then the second was some sort of cheese sandwich with no alternative options they barely had enough ice if you wanted a cold drink when my mates and i wanted to order beers outside of the servicing period we were instructed to go to the back of the plane to ask and pay for it there lastly there were only two movies for in flight entertainment this is the kind of flight you want to bring your own meal and snacks on with your own entertainment setup i wont be flying them again
18222,singapore airlines,6,not as good i was expecting,i was looking forward very much to the experience on singapore airlines and even more so the a380 i was in the bulkhead seat in premium economy so the very first row on the lower level it was a nice smooth flight the ife was adequate but i was a little disappointed with the level of service ive always heard about how attentive the singapore girl ieflight attendants on sq were the service was far from the worst i have ever had on an airline but not as good as i anticipated maybe i was comparing it to the absolute best service i have ever had on an airline i flew on my last overseas flight a taipeibased airline dont get me wrong it was not bad at all just not as good i was expecting
3632,aircalin,3,absolute rubbish service,absolute rubbish service today at the start and the end check in line for economy was huge i had a qantas ticket codeshare and am platinum with qantas so attempted to use the premium queue which was not permitted despite not having clients premium checkin desks were not servicing economy clients preferring to chat amongst themselves flight was ok on arrival no carousel information and bags took over 30 mins to commence delivery a pa on were sorry for late delivery and miss communication really doesnt equate to being a reasonable service i wont fly air calin again
21818,virgin america,8,a very good airline,san francisco to los angeles this was an excellent flight on a very good airline i like virgin america with their modern simplistic approach with a focus on the things that matter and not others which cost money the plane was modern clean and streamlined with intimate lighting for an early evening flight from sfo to lax the service was friendly appreciating that at this time most of the passengers just want to relax i was very impressed with virgin america and will fly with them again
7158,citilink,8,flight attendants were very courteous and polite,pkubdo qg 982 using a320 registration pkgqq was planning to fly from pekanbaru to bandung with air asia but they stopped their service on that route and have to switch to citilink garuda indonesia junior citilink is a lowcost subsidiary of garuda and so during booking have to pay additional for seats and inflight meals but the price is still reasonable so was able to secure seats in the first row i was not hoping for much from a low cost carrier but the experience turned out to be quite good checkin was quick and with standard baggage allowance per person 20kg 44 at no additional cost airplane was brand new airbus 320 with leather seats flight attendants were very courteous and polite and they were also very helpful we paid for our meals but turns out for drinks we also have to pay extra on board and it is cash only restrooms were kept clean throughout the trip flight deck communication was adequate we were given informations on flight time and altitude before we take off and arrival time and bandung weather before we land delightfully surprised that their hard and soft products were better than expected for a low cost carrier and if they are as aggressive in their expansion they can give air asia a run for their money would use again if coming back to the area and recommended for people who wants a nofrills flight with good service quality
12945,korean air,2,they switched up on us at the last minute,i am traveling with 12 people and we have already reserved our seat we planned out who is sitting where on the plane because we have 3 little kids with us and we wanted to make sure they are comfortable on the 6 hours flight when did check again for our seat an hour before going to the airport and everything was the same but when we got to the airport during our luggage checkin they told use that our seats have been changed our group of 12 people were scattered around the airplane it was so difficult for my 3 and 5 year old to seat during the flight because we did not get the window seat that we reserved we did ask people to switch but they did not want to switch this is so horrible did not like how they switched up on us at the last minute
