Unnamed: 0,Airline Name,Overall_Rating,Review_Title,Review
6957,china eastern airlines,6,tickets were extremely cheap,flew with china eastern from gatwick to bali via shanghai and back to heathrow flight from gatwick was poor compared to the flight back to heathrow on the return leg the food was good and flight attendants attentive however the flight from gatwick could be much improved we were served food within an hour of departure and then didnt see the flight attendants again until two hours before we landed an almost 8 hour absence no snacks no water 8 hours flight to bali on old a330 no entertainment and again limited fa presence however tickets were extremely cheap and so long as you stock up with water and snacks before the flight it is worth travelling with them for the cheap tickets
18235,singapore airlines,6,rather disappointed,the first suite has a lot of space and a lot of gadgets and some fellow travelers might be impressed i was rather disappointed by the outline and design of the suite the bed is not in the direction of the travel but across the suite it is narrow and very hard if the bed is in the nonsleeping position then it just hangs at the wall to the next suite like a white chunk of wood in order to dine from the table one has to turn the chair towards the aisle or towards the fellow traveller in the opposite suite which is not very private when as in my case the door does not close properly on both legs to and from sydney there were technical issues in the suite either the door could not be closed properly or the entertainment system did not work at all or not properly the seat belt did not fit into the mattress etc to add as well that singapore airlines seems to have cut the quality and diversity of the food and wine on offer only the caviar was nicely presented and met the quality standard of first class food on my way to singapore i have enjoyed swiss and their first class product for a frequent traveller their product was first class all over only with the exception of the bathroom
17249,ryanair,3,selling food and lotto tickets rather than concentrating on safety,boarding was the normal scramble with people rushing to get into line at the gate and wanting to be first on total waste of time and money paying for priority boarding when you have allocated seats quick turn around meant aircraft hadnt been cleaned crisps and biscuits all over the floor around the seat normal crew members more interested in selling food and lotto tickets rather than concentrating on safety real concern was the fact those sat in the overwing exit row two rows in front of us had plastic pint glasses full of beer they were drinking from during approach landing and taxi at gatwick so much for the so called final cabin checks
10196,garuda indonesia,7,without delay or any problems,i flew with garuda indonesia from jakarta to singapore return i booked this flight a month in advance the flight to singapore on went smooth without delay or any problems the female flight attendant who served meal was polite and professional the meal was mee goreng and was a decent meal the plane arrived on time the flight from singapore to jakarta on was the opposite the female flight attendant was impolite and unfriendly towards me my meal was bad pad thai the plane arrived about 10 minutes late
809,air arabia,3,very poor customer service,gatwick to tangier missed my flight in this airline and another flight was cancelled contacted them regarding refunds and claiming the airport taxes and duties for the flight i missed no luck they never replied to my emails they not interested at all very poor customer services
22457,volotea,9,one of the best low cost airlines,one of the best low cost airlines punctuality good service and tranquility during the flight if you want to buy you have qr there is music during the flight spanish airline with a good price quality and excellent service i would travel with volotea again if you have questions or problems they have a chat where you can answer questions
2325,air mauritius,7,air mauritius customer review,lhrmru april 13 tight seats and small ife screens but overall an adequate level of service friendly flight crew food unspectacular but okay mrucdg april 21 same tight seats but bigger screens for ife everything else the same as outbound flight
2585,air niugini,7,staff were amazing,flew air niugini because of the b767 very nice cabin in a 2x1x2 configuration took seat 2a bulkhead seat very comfortable with heaps of leg room staff were amazing and very attentive food was ok entertainment was enough for this flight of approx 6 hrs
7115,china united airlines,8,china united airlines customer review,beijing nanyuan to hohhot china united is the only airline that uses beijing nanyuan a former military airport in the south of beijing the airport is easy to get to and flights in and out of nanyuan do not seem to be subject to delays as serious as those at beijing capital theres also very little taxiing checkin was quick easy but the checkin area is noisy and dilapidated toilets at the airport werent great the flight was on a newish 737 and the plane was clean service was friendly and the bacon wrap for breakfast was actually very nice takeoff and arrival were both on schedule id use china united again just to avoid the delays at beijing capital
8605,el al israel airlines,5,poor for a premium airline,nice to tel aviv old 737 that was refurbished very nicely looked like new all seats and cabin are new real business class with recline seats and all the rest is economy gate and counter location is awful no place to seat super busy and feels like low cost the crew was ok not more than that as el al recently pulled out serving food on eu flights they have very poor salad or sandwich poor not enough for a 4h flight and very uncomfortable security checkin el al asked to arrive airport 3h before departure add the fact the nice airport is very small and so at the end the entire tour is very long a wrong move and poor for a premium airline
16813,rossiya airlines,2,totally not worth it,bangkok to moscow with rossiya airlines not the worst airline i flown with but far from good for the money they charge service shouldve been much better food was average seat comfort was none didnt get any sleep plane was packed overcrowded and even in these conditions the price for the ticket was outrageous because of that virus situation it was the only airline flying and they knew it so the price was unreasonable im pretty disappointed mostly because of how much money ive spent on this ticket totally not worth it
17128,royal jordanian airlines,3,very bad experience,jeddah to chicago via amman very bad experience the workers in this airline are not politethey over charged me on the 2nd luggage when i get to the airport i got charged 250 and no body to talk to in their website it is 200 but they make me pay 250 bad service in the grand and air bad experience
17205,rwandair,5,id recommend this airline,cape town to harare rwandair recently started flying directly from cape town to harare and the convenience made me book them this airline is surprisingly good an up and coming african airline which well be sure to hear more of in future the cabin interior is spotless and all staff friendly and efficient the inflight catering and entertainment are average ive flown this route a few times now and they seem to have a problem with delays of over an hour each time on this route whenever ive flown advance communication of delays were lacking each time overall id recommend this airline if youre on a budget and dont mind the occasional delay
1732,air france,6,need to feel welcomed and pampered,air france business class mauritius to paris boeing 777 recent seats and good food but got the impression that the cabin crew forgot me meal selection was limited forgot to serve me dessert when asked it was served on the table without table cloth without any napkin when asking for a napkin i was given a large table cloth for breakfast had to use the call button a few times to get an orange juice and another tea travelling is not only about cabin product seats and meals you need to feel welcomed and pampered this was not the case for air france crew on this flight
2172,air malta,1,no help whatsoever,our terrible time with air malta started with baggage checkin we bought our tickets through expedia and they just said economy turns out air malta has like 5 different ticket types and the one we had didnt have checked baggage we didnt know this in advance but whatever we payed to checkin our luggage we were traveling as a group of 3 and my friend was in a wheelchair because her leg was broken she has been in a full cast up to her knee for over a month on our way to malta from israel on flight air malta 829 that departed sunday morning apr 14 2019 at 7 am my friend was questioned about her cast how long shes had it and if shes cleared to fly we answered all of their questions told them the cast was a month old and that the doctors cleared her to fly in the end of this questioning we were all allowed to board and the israeli ground stewardess even found my friend a row of seats so that she could elevate her leg comfortably on our way back from malta to israel on flight air malta 828 that departed friday morning apr 18 2019 at 1 am my friend was giving the same round of questions except that this time they declared she was unfit to fly and that their doctor said it would be very dangerous for my friend to fly with a full cast it did not help that we told them we flew with there airline 5 days ago and that she was fine they said that this was a mistake and she should never have been let on the first flight to begin with or that we had papers in hebrew proving my friends cast was at least several weeks old nothing helped they told us she had to go to a clinic in malta to get her cast cut so that it was a half and not full cast and that we were wasting our time my 2 traveling companions got in a cab and went to go get the cast cut in a foreign country where we knew nothing of the healthcare system this would have been fine but the clinic they sent us do didnt have the equipment to cut the cast so that trip was a waste when we asked what we could do if their own recommendation didnt pan out and they said that my friend would have to stay to get her cast cut at the hospital we tried to find out from the maltese air malta manager if there would be any kind of compensation since they would not let my fried on the plane could they transfer her ticket book her a hotel for her extra overnight stay we were given a negative response on both counts and she told us that it was stated clearly in the air malta rules that you cannot fly with a full cast we searched for a while for these alleged rules and couldnt find them only general airline guidelines that said you shouldnt fly within a few days of getting a cast so this was our problem when we tried to find out what else we could do and if we could maybe get the hospital that treated my friend to send an email in english that cleared her to fly the manager speaking to us was very rude said she was repeating herself and just walked away since the 3rd traveling companion and i could not afford to wait any longer or buy new tickets we left my friend in a cast with her wheelchair and crutches to stay alone overnight and try and book another flight air malta was obviously no help whatsoever in the end my friend got a doctors letter in english saying she was cleared to fly and booked herself a flight back to israel through another airline company with a layover in vienna so this was not the most convenient flight
10979,hi fly,7,operated my norwegian flight,hifly operated my norwegian flight from paris cdg to los angeles the premium class seats were very comfortable however inflight entertainment was limited and not on par with that of major carriers meals were very average although the flight attendants were all polite and professional id be open to flying them again only if the ticket price was substantially below that of the legacy carriers
10093,frontier airlines,3,they never left on time,i have flown many times with this airline they never left on time we are sitting in las vegas on a plane and have been sitting for 40 minutes outside at 120 degrees im late for a business dinner
14076,lucky air,4,lucky air customer review,used this airline for an internal flight in china last october from kunming to lijiang and just had to take some photos etc but not a joke crisp new airline with latest boeings smart logos etc short flight but adequate english used and friendly crew
11054,hong kong airlines,8,it got me to where i want,beijing to hong kong return with hong kong airlines the first flight was an older model without ife the second flight was on a much newer and more comfortable plane with ife usual meals and bathroom facilities happy with ground crew she was able to send my luggage all the way to my final destination on a different airline and ticket budget airline and fare it got me to where i want over the chinese new year festival
4905,avelo airlines,6,to good to be true,avelo set the bait now theyre yanking on the hook reel everybody in with low fares for the first year then raise the rates so you cant afford them next year to good to be true prices are going up up and away see ya so much for the little guy
2701,air pegasus,8,amazing customer service,amazing team at hubli airport we had to change the plane in bangalore to get to kochi and we might be late however the team assured us that our baggage will go first from plane when we have landed us and few other people in similar situation were brought by small bus faster than other customer to the airport and one guy from airport in bangalore from air pegasus made sure and check our flights details that we will be on time thank you one more time especially for team in hubli amazing customer service
12515,jetstar japan,3,dont understand why she wanted to be difficult,osaka to manila with jetstar japan first counter lady tells me i canceled our seat reservation i objected and showed payment for the choice seats after much insisting she eventually relented and issued my seats next she tells me my carry on luggage was too big i argued that it was a standard size bag she brings it to the steel frame to show it wouldnt fit i followed and showed her that it could fit she let us through with the warning it was up to the gate when we got to the gate she was there and she took out a tape measure and this time says the height didnt pass after much arguing i just agreed to have it checked in even if so many other passengers had same size bags that were allowed even the bag of the fa was same size i dont understand why she wanted to be difficult
14165,lufthansa,6,worst in flight experience,i have been a loyal customer of lufthansa both for economy and business flights for over 16 years being my second preference after swiss flying longhaul with them for the first time after the pandemic how things have changed it was the worst in flight experience the hardest seats one can possibly imagine for an 11h flight terrible food and in the smallest quantities no snacks no fruit for in between and the entertainment console i could not even imagine something this terrible can exist in 2023 it was touch screen but mostly an instrument of torture for your fingers and the slowest thing one can imagine not too great of a selection either paid internet available obviously their safety record is great and i am happy they got me to my destination safe and on time but it would have been nice if they did it with a bit more comfort i am really disappointed to see what was a really great airline to fall so low in terms of service
9760,flydubai,3,seats were so uncomfortable,the highlight of this flight was the cabin crew kind friendly available to assist us amine and vladimir are 5 stars the breakfast served was ok but the seats were so uncomfortable the seats are so tight that the screen is right in your face and if the person in front of you decides to recline its seat you will be inside the screen after 2h i couldnt find a comfortable position to be seated my back and my neck hurt definitely an experience not to repeat
2109,air madagascar,3,forthcoming with meals and accommodation,flew sainte marie to antananarivo with air madagascar online this looks to be an airline of last resort but i found myself requiring their services at the end of a holiday in madagascar i wasnt totally surprised when my flight was cancelled and the replacement flight the next day ran 2 hours late to their credit they were very forthcoming with meals and accommodation while we were stranded
14526,malindo air,3,regret not sticking to the competitor,flown many times with malindo generally not great and not terrible this trip im extremely disappointed with malindo our mid morning flight was cancelled and changed to 830 am then 3 days before flight it was changed to 7 pm basically our whole day has been destroyed i thought id help malindo by flying them but now regret not sticking to the competitor
15784,peach aviation,3,peach aviation customer review,to those who complain about european lcs i would recommend a japanese lc as peach to see that easyjet or ryanair are not as bad as they look our flight an a320 was so late on arrival to taipei and departure from taipei that we landed at midnight in kix immigration customs no more transportation available out of airport which is on an island peach did not take any measures at least advising taxis and we were just dropped off in an empty airport they had their profit they did not care as they had apologized for the delay peach sells a taipeiosaka 650 flight which is late in nearly 70 of the cases it always arrives close to the last buses out of osaka airport they know it but risk is at passengers expenses
15659,openskies,8,openskies customer review,value for money this was one of the best airline experiences ive had check in on both sides was fine the premium plus with an equivalent fair to most airlines economy comfort was a far better value definitely more room and more comfortable seating than comparable airlines offerings while their fleet of 757s are not new and not glamorous it was better than most international business class of 5 to 10 years ago considering you only pay a couple of hundred dollars more then a regular coach sardine class and 23000 less in business class it is hard to beat this airline also the fact that fly to orly as opposed to charles de gaulle makes transportation into the center of paris much more economic
15573,onur air,3,onur air customer review,we flew from stansted and got there early to book extra leg room my husbands tall and requires this for three months both thomas cook and ourselves have been trying to book extra leg room with this airline the telephone number published isnt answered and the system throws you out repeatedly just when you think you are nearly there and are about to pay for seats journey to antalya was great as a result our return was a nightmare once again we got to the airport early paid for row one 4 seats at 2000 per seat fine if thats what it takes to be comfy we were happy when boarding our seats were changed to row 2 but we had paid for row 1 they said sorry but these had been prebooked this service didnt exist as a result we waited for our refund and my husband flew in the tightest space possible his knees were into the chair in front are the pitches aimed at five footers he was so uncomfortable as a result we came home with a bitterness about the holiday and the airline
18452,skymark airlines,7,comfy seat and legroom,tokyo haneda to sapporo return with skymark airlines first leg on boeing 737800ng new cabin comfy seat and generous legroom for a lowcost airline even though i didnt purchase any the drinks and snakcs are sold at a cheap price departure and arrival on time return leg delayed for 30 mins due to congestion at destination airport return aircraft was an older boeing 737800 very warm cabin temperature but overall worth the ticket price definetely better than airasia and jetstar
19178,sriwijaya air,5,inside the plane was very hot,sriwijaya air flight from denpasar to jakarta took about 40 mins delay for the plane take off we could see some maintenance staff going inside the pilot cabin but none informed about what was happening while we wait inside the plane was very hot even after asking the flight attendant to lower the temperature they offered a pack with bread and water
13203,kuwait airways,2,worst customer service,mumbai to jfk via kuwait worst customer service i didnt get a blanket even though i was feeling very cold and on requesting i was told first older peoples would get and finally i was told all blankets are over coming to food i am a vegetarian and cabin crew ran out of vegetarian food and were asking me to try other options as they dont have vegetarian food when i insisted i dont want non vegetarian food then after half an hour when everyone finished their meal they gave me vegetarian meal and that too it was very very limited quantity same thing applies to soft drinks very cheap and unprofessional staff you have to tell them 23 times at least if you need anything be it water or any other help
4588,asiana airlines,3,they forgot to serve my bread,the passenger experience has worsened beyond imagination even though i was being seated in business had little expectation for asianas product as their fleet is aging without much refurbishment but now it seems that the flight crew is losing it they forgot to serve my bread until the end of the meal in business class
17990,sichuan airlines,3,smelled cigarette smoke,chengdu to hong kong i liked the staff but twice i smelled cigarette smoke i complained and the staff did nothing about it she just explained it away saying it comes from the outside while on the tarmac the second incidence occurred while in flight
8392,edelweiss air,6,overall a good carrier,my wife and i travelled from cape town to barcelona via zurich in november 2017 with our 8 month old baby on edelweiss swiss air my review is in connection with the longhaul flights between cape town and zurich edelweiss is overall a good carrier the aircraft was new clean and engendered trust in the airline however there are two points which the airline has to improve upon accommodating babies on the cape town to zurich leg there was insufficient time to book a seat at the bulkhead with a bassinet however the cape town ground crew assisted us and upgraded us to economy max which provided us with bulkhead seating and a bassinet for our baby to sleep in which was appreciated and not expected however upon our return trip which ironically was when we had the foresight to try to book a bulkhead seat in normal economy we found that in trying to book a bulkhead seat and a bassinet both on the website and via email correspondence the airline did not accommodate us we even paid 58chf to secure 2 seats however there were no bulkhead seats available and no provision for parents with babies who actually need those bulkhead seats due to the bassinet facilities upon arrival at both barcelona and zurich airports on return to cape town the ground crew would not or could not help us we therefore had to travel 12 hours with a baby on our lap between zurich and cape town and noted that the bulkhead seats were not occupied by people with babies a most uncomfortable arrangement with airline crew not assisting in making it any more easy for us or offering more suitable seating with a bassinet it is totally unacceptable that no provision is made for booking with infants on the website or via email we did send an email about 3 days prior to our trip but this was only answered upon retuning to cape town not acceptable the boarding system is chaotic not only in cape town but barcelona and zurich everyone rushes at the same time to board the aircraft upon announcement of boarding why does the airline not look at what singapore airlines or other airlines do in boarding in a systematic and orderly fashion thereby reducing an anxious and chaotic boarding process they are a swiss airline after all one would expect it ironically upon getting into the aircraft the aircrew constantly harass passengers with an announcement basically saying that passengers much step aside and get in their seats as soon as possible to allow other passengers to board surely if they instituted an orderly boarding system this would actually be far more efficient and this announcement would be unnecessary
18685,south african airways,2,shall not recommend saa,johannesburg to lodon we booked the flight and also made advanced seat selection seats 55h and 55 k more leg space on 3d of august reason is that i am 190 m long on the flight sa 234 on friday the 11th from johannesburg the airline has changed the type of airplane they did not inform us before by email whattapp on there own saapp and also not at the counterdesk where we put our luggage therefore we paid for nothing and other people were sitting the staff of sa in the plain didnt do anything to help us and only said you can get your extra seat costs back at the counter in londonwe didnt have a chance to upgrade or change our seats we could not go to the counter because we had a connecting flight 1 hour later to schiphol amsterdamit was very disappointed i have sent an email to sa customer services directly but did not receive any reply till now on top of that a staffmember suddenly came in the plane with a insectide in aerosol and sprayed us all it was a disaster total no feeling to the client i shall not recommend saa to anybody
237,aer lingus,6,a lowcost basic experience,there was nothing wrong with the flight itself perse it took off and landed on time generally calm terminal 2 security at heathrow was calm although amenities and shops quite poor since boots closed you cant buy water anywhere for less than 2 which is extortionate boarding felt a bit early but we didnt take off at departure time as it was quite slow this was because there was only one gate agent checking in everyone including premium passengers and those requiring assistance although automatic gates were used seats were above average comfortable for shorthaul on the way our was oldstyle so more padding and quite comfortable but on the way back was slimline but fine for an hours flight time strangely the seat pocket in front had been sewn up so no where to store small belongings which felt a tad lowcost despite the premium prices charged for this flight cabincrew werent especially warm and friendly and seemed rather unmotivated they did pass through the cabin quickly offering the buyonboard snacks and drinks but no menu was offered and it was almost like it was just a formality and seemed a bit surprised or putout that some people actually wanted any like my neighbour in my seat buyonboard products didnt look good quality from looking online felt very expensive for what they were in comparison to other carriers my biggest issue though is aer lingus charge quite a premium to fly with them against the only other carrier they compete with between the two cities so theyre not anywhere near cheap yet it feels like a lowcost basic experience i think even a complimentary snack and some water is the least the should offer as their sister airline ba now do in shorthaul economy given the premium charge i would fly with them again only if they were the only better option as on this route
21701,vietnam airlines,2,told me that i wont get any refund,i booked a flight with vietnam airlines before the covid crisis as so many flights it got cancelled not their fault at all they offered me a rebooking which i had to pay an additional fee for now they cancelled my second flight too and told me that i wont get any refund not even a voucher this is unacceptable they keep my money make me pay a fee for a flight change and now keep that too
6164,brussels airlines,3,below the standards of other airlines,check in was smooth and arrival and departure on time cabin crew was cool and uninterested we sat at the first row and had a bit more legroom but seat pitch of the entire cabin is the same standard economy seat pitch no difference in seat between business and economy as well as no divider curtain only a movable sign marked economy placed on the back of the last business class seat meal wasnt great but at least better than what it used to be until recent with the uninspired foodmaker cardboard boxes only good thing is they serve real champagne its a cheap one but its drinkable though and you get a small box of neuhaus chocolates given the price paid not really value for money and overall below the standards of other airlines on european routes in business class
7480,copa airlines,8,flight was nice,panama city to bogota flight was nice at the gate i asked for a better seat and gave us exit service with chips and drinks on a short flight and even inflight entertainment only drawback had 30 mins delay waited for connecting passengers
19498,swoop,1,why pay for a seat,my experience with this airline has not been good first off they cancelled my flight but agreed to move the date to another day and lucky for me i was flexible i paid for my seats both ways and when i checked in the seat i paid for was correct and was listed on my boarding pass 2f when i got to the gate and i went to board she said that was not my seat and they had no more window seats im like how can that be she had no answer i was super angry because why pay for a seat when they just give it away
20729,tigerair australia,3,rude and unpleasant experience,sydney to melbourne when travelling to sydney the experience was okay however flying from sydney to melbourne the supervisor checking in the bags at weight scale was rude she started questioning me are u going to feel that cold that you are carrying a jacket i was like its going to be cold in melbourne at night and she was embarrassing me in front of other passengers i was happy to pay and already paid extra but there is a way to treat your customers this is was such a rude and unpleasant experience
15098,nok air,8,quite comfortable and timely,flew yangon to bangkok don muang i found nok to be quite comfortable and timely im 62 tall and i had sufficient legroom i was surprised this was a budget airline my only qualm about flying with them again is don muang airport if nok flew out of bkk it old be my lcc of choice for southeast asian travel out of bangkok
10370,germanwings,7,cabin crew were very friendly,flew from dublin to rome via cologne on germanwings website booking is very efficient and due to my fare type i was able to select seat 1d for both flights check in was smooth and all flights left on time again due to fare type i was given a sandwich coffee and bottled water on both flights and the cabin crew were very friendly and professional transfer in cologne was extremely efficient with no need to reclear security and a small and compact airport baggage claim in rome was a zoo but i would blame rome tourism in july for that all in all a very positive experience on germanwings and connecting in cologne would by no means turn me away from flying them again
16557,qatar airways,8,was well pampered,flight on time smooth cooperation with their partner rwandair by whom i arrived with in doha early morning coming from kigali luggage transfer went smooth arrived quickly in hanoi in doha i had 12 hours layover i was eventually denied a hotel stay but had lounge access to their decent platinum lounge onboard recognised as elite traveller and was well pampered by professional attendants they secured me 3 seats in a row by applying seatblock for me as elite flier the plane was not fully occupied as this is a new additional flight on this route ife of high class and movies renewed frequently food onboard improving for qr 3 offerings at dinner of which i had two dishes of beef which was excellent beers were of ridiculous poor quality wines were fair including a sparkling spanish cava the wineglasses are so small that they embarrass the passengers they hold 58 cl only the wineglasses on my previous flight rwandair are 4 times larger amenity kit given though rather useless a hot snack was offered before morning landing in hanoi recommended cant demand much more for economy class but bring onboard your own slippers and headset qatar airways tickets have become too expensive during corona
12219,jetblue airways,5,they lost this customer,my review is about jet blues administrative policys i spent hours picking out the right flight that met my needs for our vacation a few weeks after booking jet blue cancels my flight and assigns me another flight this new flight the picked for me was awful i would miss a whole days vacation because my original flight landed at 10am and new flight landed at 1115 pm to my destination my return flight switched from getting me home on a sunday to a redeye arriving home on a monday just didnt fit my needs and obviously a cheaper flight than i had booked jetblue allows you one change however they had no flights nonstop going to and from my destination i called an agent to try and work things out however things went from bad to worst they would refund my money but they would only put the money in a jetblue bank that i could use one for one year i didnt think this was fair since they made the change and now i was stuck trying to make jet blue work for me i didnt want to leave money in a bank that i had to use within a year this was my money and they made the change not me i had to rebook on different days and no longer was there a non stop option they all had at least one stop and a 6 hour trip each way turned into a 10 plus hour trip just what i was trying to avoid i feel like jet blue is a bunch of thieves stealing my money and then charging me more money for an inferior flight spoke with supervisor and really worthless got the standard line of this is our policy whatever happened to treat the customer with respect and make them happy not so in this airlines i have been a loyal customer for years but lately last three trips things have been going wrong and this is the third time my flights were cancelled after taking so much time to plan jet blue needs a new business plan because they lost this customer
20484,thomson airways,7,kindness and consideration,tenerife south to birmingham with thomson airways the aisle seat in the row in which my wife were sitting was occupied by an elderly disabled lady my reason for writing the review is the kindness and consideration shown by the cabin staff who were very friendly to this lady
7761,csa czech airlines,4,check in staff extremely rude,frankfurt to prague check in staff at the airport was extremely rude shouting talking over having conversations passing staff while holding my id in her hand there are no standards
20783,transaero airlines,9,transaero airlines customer review,my lh flight vkofra continuing to vie was cancelled and so i was rebooked on transaero on a direct flight to vie had low expectations but was totally caught by surprise when i entered the pretty new 737800 their cclass is a real cclass with 22 seat configuration perfect seat pitch lunch menu and utmost pleasant and friendly service i took japanese rolls as a starter and a grilled seabass as main course food looked appealing and tasted delicious entertainment was low but on a 3 hours flight not an issue at least not for me will be definitely an option for future flights to moscow and beyond
13148,kuwait airways,9,a good experience,colombo to jeddah via kuwait it was on time cabin crew is friendly and responsive kwi to cmb my screen was not functioning better to add some new good films to the system overall it was a good experience
5297,bamboo airways,9,the food was good,hanoi to nha trang very good airline from the airport to the cabin the cabin crew were friendly and hard working the food was good for a 2 hours flight good legroom fast service check in was quick
6766,cebu pacific,7,they could improve the website,solid airline for locals i avoided it until they had a very good prices to fly domestically however felt the warm flight staff seats arent as small as other domestic flights i am very happy with the flight itself i think what they could improve on is the website side and helping people claim their vouchers
9619,flair airlines,3,behavior was so abrasive rude and abusive,after being told that our 2 bags of chips and cashews would be fine to take on the plane by the first check in attendant while trying to go through the last check in at the terminal we were told that we would have to pay the carry on fee my husband then proceeded to pack the snack items in his personal item and was yelled at and harassed in front of the remaining passengers telling him that was not acceptable to put the items in his personal bag when there was plenty of space for them we left the snacks behind and made our way down the ramp when she then followed my husband yelling forcing him to apologize for his behavior in order for us to board her behavior was so abrasive rude and abusive i have never experienced that before in all my years of flying she was so focused on our snacks that she didnt check my husbands boarding pass and passport delaying takeoff as they had to ensure he was on the plane great start to the morning
4004,allegiant air,2,not worth any amount of savings,disaster third time wasnt a charm got delayed in tsa mess and no attendants at the gate was there 18 minutes prior to the flight departure staff came out from the locked door and said they had a jam up in the jetway couldnt get in as they closed the door behind them watched the plane pull away for 18 minutes ive had three flights cancelled now sitting on hold for 30 minutes so far just to get a flight credit worth nothing avoid these people not worth any amount of savings
1333,air canada rouge,5,premium seats very comfortable,while the premium seats extra legroom in rows 13 to 15 were very comfortable the real irritation was with the air canada rouge player i tried to watch two movies on my return flight to toronto on august 16 both movies cut out at various places in the movie i waited patiently for the buffering circle to take me back to the movie where it was interrupted but neither movie came on i had to exit the air canada app reenter the app reenter the rouge player and try to fast forward to where each movie was interrupted i gave up on the first movie thinking there was something particularly wrong with that movie same thing happed with my second move i had to exit and reenter the player over 10 times i stopped counting at 10 in this day and age an airline like ac rouge which forces you to use an wifi player to access entertainment you would think they could get it right and make the experience seamless enjoyable and not irritating this ruined my flight never had this problem on westjet which uses a similar wifi player on its app
16153,play,8,would definitely fly again,pros great price comfortable plane nice staff great flight safe on time cons online checkin unavailable for certain flights ground organization can be a bit flaky must get there in time last minute terminal change at cdg last minute gate change at keflavik would definitely fly again
22352,volaris,1,i never would have flown with them,they tried to charge us for something that wasnt listed after we had paid the charge was disputed on a credit card so they took us off the manifest and we didnt fly out to start on the way back they didnt do a good job on the pre flight inspection and the plane didnt take off because it didnt have enough speed they canceled the flight on the runway and as we got off we saw that a tire had delaminated and there had been a brake failure the terms and conditions state that if they cancel a flight the passengers are entitled to a hotel transportation to and from and a minimum 25 refund they tried to screw us out of the first flight back and the entire service is over priced for what they offer on top of all the corners they cut if id known this was a frontier subsidiary i never would have flown with them
22972,xiamen airlines,3,staff barely speak english,wuhan to amsterdam via xiamen my flight was cancelled due to bad weather conditions the company sent me an email in chinese stating that i had to rebook my flight but without giving any option of possible different solution once at the airport they were surprised i was asking to be rebooked on another flight andor reimbursed im going to try to follow up on this and see if i can get something but in general i didnt like the way they handle the problem they didnt care about leaving people at the airport without any support in addition both the airport and the cabin staff barely speak english so its very hard to communicate with them
9303,fiji airways,1,totally soured my hope to get to fiji one day,due to covid my flight was cancelled well they kept putting me on a flight for a month in the future like i can change work plans to travel any time and all the while covid is happening i had to call to cancel they offered credit no i want a refund they had to get approval to refund and against all odds the lady called back to say a refund had been initiated this is may 2020 30 days later with no refund i call and they say it is taking 60 days to refund beyond me as alaska air refunded in 48 hours in 60 days i call said refunds taking 90 days as they have so many refunds it cant be the mechanics of the refund because how hard is that they must be broke today after over 100 days of waiting i called the lady says it is taking 90 days i said it is well past 90 days she says i will work to get your refund within a week i called my credit card company and expect resolution only because of my credit card company totally soured my hope to get to fiji one day i wonder if they will make it through covid i wont ever be flying with them if i can help it
3481,airasia x,8,id book with them again,flew airasia x from sydney to kuala lumpur to phuket then the same on the return planes were new and in great condition all flights bar a little turbulence were smooth and i am not a good flyer you want a bargain price with good decent planes i recommend airasia i was hesitant in booking with them and after 4 flights in their planes id book with them again at their prices
14788,monarch airlines,8,staff were helpful and professional,flew monarch airlines from las palmas to london gatwick very good service received following an incident requiring our flight to be unavoidably delayed monach staff were helpful and professional we were accommodated overnight in excellent hotels which was no small task with over 200 passengers we would not hesitate to fly with monarch again thanks
11544,interjet,7,overall better than expected,bogota to mexico city the checkin process is painfully slow but the airport staff was very friendly i have never seen so much care in applying the baggage tags i think there were 5 tags in total per bag the flight was on time and uneventful the plane was quite new 4 years but had no entertainment system apart from some scattered displays they do show the takeoff and landing which is kind of cool for a plane this size the legroom was above average and quite comfortable the service included a small bag of snacks and a drink overall better than expected i would fly again
7144,citilink,6,journey was comfortable,jakarta to jogjakarta checkin was unorganized there was no specific lane for each destination while 5 lanes function as alldestination checkin nonetheless i was able to checkedin departing was delayed for more or less an hour when departed there was no jet bridge so passengers have to got in by the stair inflight journey was comfortable and stewards were extremely friendly seats were really comfortable for a lowcost airlines recommended
492,aerolineas argentinas,8,aerolineas argentinas customer review,rio to buenos aires aep on 737 departure delayed by 30min and arrival to aep slightly behind schedule plane in good condition must say that the new livery looks better than the old one sandwich and drink offered during flight crew fine aep is easy to navigate luggage priority tagged as fb elite arrived fairly quickly and first on band was dreading flying ar but flight was overall fine planning to fly them long haul in c class from spain in may
654,afriqiyah airways,2,afriqiyah airways customer review,i travelled london gatwicktripolidouala with afriqiyah recently arriving 4 hours late at 0100 hours i discovered that my luggage and that of most of the other passengers was not on the plane i could get no information from staff at the airport but was told that i would have to wait until monday for the next scheduled flight to see if it was forwarded with my schedule completely ruined and no change of clothing i had to book a hotel at my own expense and wait till monday i spent most of monday at the airport trying to get information without success finally at 2230 i was reunited with my luggage some passengers on that flight also did not get their luggage i will not be using this airline in future even if it is still the cheapest deal
